x	y	z	L	slope
370070.946823	7647174.2903	1523.726274	1072.781881	17.435315
370075.946823	7647174.2903	1521.901421	1077.781881	21.222313
370080.876801	7647173.619574	1519.852728	1082.757277	23.064526
370085.752244	7647172.512066	1517.654141	1087.756928	21.49982
370090.474155	7647170.88987	1515.916764	1092.74972	17.436066
370095.205483	7647169.285628	1514.517066	1097.745623	14.726216
370100.167401	7647168.669812	1513.289584	1102.74561	13.848562
370105.1422	7647168.175774	1512.0521	1107.74488	14.834509
370110.125781	7647167.771252	1510.641308	1112.744851	17.14344
370115.054603	7647166.978686	1508.969928	1117.73699	19.33617
370119.432888	7647164.581293	1507.138059	1122.72867	21.141954
370123.280696	7647161.394316	1505.107628	1127.724914	22.10411
370127.169744	7647158.300735	1503.09073	1132.694314	20.534605
370131.288444	7647155.468926	1501.374122	1137.692597	18.160967
370135.864858	7647153.739184	1499.846406	1142.584996	18.304964
370140.796368	7647152.937544	1498.102919	1147.581237	20.07386
370145.765514	7647152.383059	1496.193594	1152.581223	21.277236
370150.756483	7647152.098632	1494.209154	1157.58029	20.946589
370155.755597	7647152.03798	1492.366325	1162.579772	20.383184
370160.748674	7647152.284853	1490.494145	1167.578949	21.289591
370165.729118	7647152.72656	1488.47003	1172.578941	21.69781
370170.694317	7647153.307552	1486.515605	1177.578016	20.424449
370175.669073	7647153.809235	1484.746674	1182.578005	18.937887
370180.623124	7647154.2903	1483.092334	1187.555358	18.353294
370185.623124	7647154.2903	1481.436786	1192.555358	18.5595
370190.623124	7647154.2903	1479.734935	1197.555358	18.749278
370195.623124	7647154.2903	1478.042491	1202.555358	18.975475
370200.530721	7647155.019535	1476.3098	1207.516838	19.500211
370205.354176	7647156.334914	1474.515161	1212.516432	18.873281
370209.867483	7647158.447671	1472.897186	1217.499773	16.809777
370214.18827	7647160.77917	1471.526529	1222.409467	14.653693
370217.73044	7647164.305387	1470.306557	1227.407584	14.66777
370222.168066	7647166.599656	1468.91081	1232.403201	16.247995
370226.161892	7647169.441092	1467.422285	1237.304671	15.843143
370230.340887	7647171.931787	1466.139339	1242.169602	14.079774
370234.078753	7647175.22204	1464.953255	1247.149302	13.266171
370238.174842	7647178.088697	1463.786633	1252.148869	13.127846
370242.606422	7647180.301209	1462.632146	1257.102061	13.713527
370247.181773	7647182.316821	1461.357976	1262.101714	14.956446
370251.897357	7647183.964621	1459.962259	1267.096909	15.507506
370256.778664	7647185.018254	1458.586479	1272.090635	14.676413
370261.758481	7647185.358961	1457.347168	1277.082093	13.678471
370266.757414	7647185.462024	1456.154877	1282.082089	13.589883
370271.72237	7647185.93679	1454.932855	1287.069692	14.129671
370276.646792	7647186.785943	1453.641473	1292.066791	15.104964
370281.506174	7647187.963243	1452.234594	1297.066754	16.038543
370286.298055	7647189.383445	1450.767438	1302.064663	16.38711
370291.032222	7647190.991839	1449.294607	1307.06459	16.55339
370295.810746	7647192.458724	1447.795694	1312.063195	17.466157
370300.399406	7647194.394478	1446.154862	1317.04345	18.252719
370305.301588	7647195.371581	1444.504736	1322.042061	17.381325
370310.021884	7647196.986897	1443.028597	1327.031093	15.017556
370314.033929	7647199.920163	1441.833042	1332.001059	13.233134
370317.636411	7647203.387456	1440.684151	1337.001059	14.505243
370321.46097	7647206.603607	1439.246724	1341.998145	17.641872
370325.434976	7647209.626736	1437.507108	1346.991344	20.445184
370329.356535	7647212.728407	1435.52147	1351.991243	22.157303
370333.119614	7647216.009186	1433.438134	1356.983665	23.310939
370336.700314	7647219.496877	1431.216563	1361.982205	23.520936
370340.478897	7647222.769947	1429.08685	1366.981272	21.996757
370344.806306	7647225.000095	1427.230681	1371.84954	21.065354
370349.560883	7647226.533135	1425.287667	1376.845159	21.077785
370354.280943	7647228.182135	1423.378339	1381.844976	20.585001
370359.096757	7647229.2903	1421.553998	1386.786645	20.30182
370364.096757	7647229.2903	1419.700563	1391.786645	20.135459
370369.096757	7647229.2903	1417.887616	1396.786645	18.147132
370374.096757	7647229.2903	1416.423056	1401.786645	14.270164
370379.064148	7647228.990184	1415.350261	1406.763094	11.750012
370383.963991	7647228.006905	1414.348526	1411.760623	13.632661
370388.876239	7647227.098599	1412.926732	1416.756141	19.422421
370393.799703	7647226.228154	1410.824328	1421.755958	23.681365
370398.755905	7647225.57506	1408.541561	1426.755005	22.980072
370403.699643	7647224.8319	1406.584532	1431.754289	19.075427
370408.653402	7647224.2903	1405.089693	1436.737566	16.63621
370413.618971	7647224.036313	1403.609957	1441.709627	18.402441
370418.448521	7647222.74564	1401.772383	1446.708666	23.80611
370423.245561	7647221.366867	1399.202587	1451.699919	28.2079
370427.941403	7647219.655074	1396.414544	1456.698035	28.843302
370432.826956	7647218.666769	1393.704954	1461.682549	28.355284
370437.770732	7647217.92189	1391.02642	1466.682126	26.983833
370442.741416	7647217.411768	1388.615278	1471.678917	23.477254
370447.71602	7647216.908763	1386.684566	1476.678886	19.024747
370452.626335	7647216.042365	1385.17206	1481.665052	15.533811
370457.322826	7647214.335436	1383.909713	1486.662113	14.980456
370462.31437	7647214.2903	1382.4993	1491.653862	15.846359
370467.302575	7647213.960554	1381.073946	1496.652953	16.202498
