x	y	z	L	slope
367816.749553	7647088.937391	1831.188033	1075.962272	2.952983
367821.722234	7647089.458888	1831.09113	1080.962224	0.716754
367825.146597	7647087.969217	1831.078767	1084.696575	-0.806462
367825.570235	7647082.987219	1831.214073	1089.696553	-3.10277
367826.607974	7647078.392026	1831.605145	1094.407466	-1.320612
367830.20295	7647075.0	1831.436611	1099.350107	1.829983
367835.20295	7647075.0	1831.287486	1104.350107	0.675736
367840.20295	7647075.0	1831.318671	1109.350107	1.177774
367845.143507	7647074.856493	1831.083082	1114.292748	3.077279
367848.679041	7647071.320959	1830.784167	1119.292748	3.846677
367853.131882	7647070.0	1830.434612	1123.937392	3.046631
367858.131882	7647070.0	1830.270856	1128.937392	0.81849
367862.188056	7647072.24078	1830.296982	1133.571359	-0.406367
367865.725394	7647075.725394	1830.338939	1138.536767	0.074904
367869.260927	7647079.260927	1830.283955	1143.536767	5.504373
367873.899084	7647079.338536	1829.410112	1148.175573	12.515882
367878.570818	7647078.241336	1828.188996	1152.974422	10.341994
367882.691495	7647077.308505	1827.763428	1157.199365	6.82037
367886.715732	7647074.740266	1827.112733	1161.973288	7.474545
367891.436901	7647073.563099	1826.49874	1166.839001	5.22959
367894.972435	7647070.027565	1826.209772	1171.839001	2.22382
367895.0	7647065.038982	1826.110867	1176.82766	2.525261
367898.507969	7647061.492031	1825.769759	1181.816318	4.5884
367901.611606	7647057.601138	1825.311095	1186.793426	4.63598
367905.194916	7647055.0	1825.007131	1191.221296	5.534952
367910.0	7647054.805084	1824.416021	1196.030332	7.424379
367910.0	7647049.805084	1823.728953	1201.030332	8.396825
367910.0	7647044.805084	1822.93996	1206.030332	7.34027
367909.862174	7647039.862174	1822.447924	1210.975164	1.348153
367906.32664	7647036.32664	1822.705925	1215.975164	-0.846486
367905.0	7647031.876152	1822.59041	1220.619172	-0.597785
367905.0	7647026.876152	1822.806544	1225.619172	-2.416642
367907.208894	7647022.791106	1822.997408	1230.263181	-0.729588
367911.05278	7647020.0	1822.926172	1235.013521	1.781129
367916.05278	7647020.0	1822.694215	1240.013521	2.329142
367920.744428	7647019.255572	1822.529603	1244.763861	1.53761
367924.279962	7647015.720038	1822.432496	1249.763861	-1.042676
367925.0	7647011.018288	1822.707168	1254.520426	2.034383
367928.981712	7647010.0	1822.117556	1258.630285	7.551315
367933.981712	7647010.0	1821.499567	1263.630285	7.998932
367938.741487	7647008.637903	1820.719288	1268.58112	4.175654
367940.340079	7647004.659921	1820.825137	1272.868292	1.74602
367943.875613	7647001.124387	1820.436194	1277.868292	6.384871
367948.290398	7646999.105269	1819.722434	1282.722893	6.17596
367952.557706	7646997.442294	1819.415315	1287.302785	3.31447
367956.383144	7646995.690839	1819.213555	1291.510108	4.760442
367960.0	7646998.454439	1818.6859	1296.061936	5.376411
367963.454439	7647000.0	1818.429032	1299.846365	2.652009
367968.454439	7647000.0	1818.279023	1304.846365	1.344261
367973.454439	7647000.0	1818.194378	1309.846365	1.131589
367978.454439	7647000.0	1818.081503	1314.846365	1.548004
367983.454439	7647000.0	1817.924143	1319.846365	2.068555
367987.442657	7646997.557343	1817.731999	1324.523166	2.545656
367990.566392	7646993.737892	1817.496858	1329.457324	1.522935
367990.7432	7646989.2568	1817.481595	1333.941902	-1.404911
367994.278733	7646985.721267	1817.729463	1338.941902	0.257741
367998.979975	7646985.0	1817.437709	1343.698151	3.3922
368002.814267	7646982.185733	1817.165633	1348.454399	2.66365
368005.0	7646978.091093	1817.00051	1353.095897	2.20792
368006.349801	7646973.650199	1816.807742	1357.737395	3.588233
368009.885335	7646970.114665	1816.395924	1362.737395	3.916677
368014.837839	7646970.0	1816.126267	1367.691226	1.241512
368015.185765	7646965.165728	1816.183533	1372.538002	1.298766
368020.0	7646964.973717	1815.907156	1377.356064	1.966612
368020.0	7646959.973717	1815.846417	1382.356064	1.565111
368020.0	7646954.973717	1815.633932	1387.356064	2.385784
368020.0	7646949.973717	1815.429791	1392.356064	1.463304
368020.018585	7646944.981415	1815.378685	1397.348401	1.731839
368023.554119	7646941.445881	1815.127676	1402.348401	2.35686
368027.955215	7646940.0	1814.98224	1406.980918	1.709203
368032.089653	7646937.910347	1814.851215	1411.613436	1.911535
368035.211041	7646934.141409	1814.664314	1416.507102	1.579518
368035.25177	7646929.74823	1814.595135	1420.90047	1.693537
368038.787304	7646926.212696	1814.386594	1425.90047	2.099243
368040.0	7646921.715011	1814.241119	1430.558774	2.828214
368042.857002	7646918.378676	1813.939483	1434.951222	2.757504
368045.264057	7646914.735943	1813.819275	1439.317388	0.800269
368048.79959	7646911.20041	1813.808658	1444.317388	3.714297
368052.389145	7646907.720176	1813.170138	1449.317081	3.751491
368055.928509	7646909.071491	1813.232434	1453.105636	-0.591264
368059.464043	7646905.535957	1813.260832	1458.105636	2.134161
368064.230161	7646904.682738	1812.865683	1462.947523	0.747449
368065.0	7646900.393338	1813.140813	1467.305459	-0.536438
368068.257402	7646903.257402	1812.947094	1471.642915	3.091345
368071.792936	7646903.207064	1812.715613	1475.178808	3.087554
368075.0	7646899.535474	1812.493421	1480.053829	2.521592
368075.0	7646894.535474	1812.280744	1485.053829	1.472109
368075.0	7646889.535474	1812.236441	1490.053829	1.747401
368075.0	7646884.535474	1811.97568	1495.053829	1.922743
368074.535474	7646880.0	1811.91554	1499.61303	1.368377
368069.67153	7646880.32847	1811.750329	1504.488051	0.937983
368066.135996	7646883.864004	1811.753868	1509.488051	7.989265
368062.600462	7646882.600462	1810.521668	1513.242587	18.366038
368059.445004	7646878.79971	1808.867427	1518.18249	14.54073
368059.626878	7646874.904951	1808.229138	1522.081492	4.70181
368063.303569	7646871.696431	1808.145419	1526.961313	0.322827
368065.0	7646867.399116	1808.175613	1531.581356	-0.853772
368066.839102	7646863.160898	1808.283112	1536.201399	-1.259727
368070.0	7646859.470184	1808.384056	1541.060683	-1.268429
368070.374636	7646854.625364	1808.498294	1545.919966	1.892738
368073.91017	7646851.08983	1808.058251	1550.919966	5.146407
368077.915385	7646848.138961	1807.599942	1555.894841	3.806033
368082.046012	7646849.609195	1807.435632	1560.27932	3.792574
368086.952289	7646848.646145	1806.977872	1565.279223	5.078786
368091.873212	7646848.126788	1806.551521	1570.227477	3.6977
368095.51673	7646844.740891	1806.336655	1575.20136	6.048217
368099.76495	7646842.158038	1805.497759	1580.173131	11.511459
368101.75733	7646837.610709	1804.313059	1585.137783	10.822085
368102.142012	7646832.660889	1803.599716	1590.102529	5.717764
368104.525476	7646830.0	1803.458302	1593.674816	1.43913
368105.0	7646825.474524	1803.39566	1598.225102	0.150379
368105.0	7646820.474524	1803.433237	1603.225102	1.168485
368108.199995	7646816.800005	1803.194297	1608.097684	3.993262
368111.386292	7646812.974582	1802.74556	1613.076273	5.015807
368113.458977	7646808.486063	1802.323453	1618.020242	5.08886
368115.0	7646803.956091	1801.879213	1622.805155	3.868119
368115.738155	7646799.261845	1801.678647	1627.557083	4.864871
368119.273689	7646795.726311	1801.049225	1632.557083	2.890209
368120.0	7646791.027159	1801.186168	1637.312034	-0.315931
368123.972841	7646790.0	1801.09807	1641.415511	2.59298
368127.809223	7646792.809223	1800.785009	1646.170462	3.652931
368131.344757	7646793.655243	1800.562431	1649.805809	1.652226
368134.880291	7646790.119709	1800.535931	1654.805809	2.028381
368136.525889	7646786.525889	1800.245366	1658.758472	2.319055
368137.009645	7646782.990355	1800.231355	1662.326948	5.046211
368140.5666	7646779.477119	1799.488826	1667.326423	6.460232
368144.179022	7646779.179022	1799.254846	1670.951123	1.19952
368148.838014	7646780.085289	1799.313554	1675.697441	0.507761
368153.792731	7646780.0	1799.168869	1680.652892	2.423635
368155.950333	7646776.32826	1798.923568	1684.911638	2.930064
368159.438411	7646773.252825	1798.712884	1689.561905	1.380914
368160.0	7646768.672151	1798.700225	1694.176877	0.23138
368160.0	7646763.672151	1798.674056	1699.176877	0.678478
368160.0	7646758.672151	1798.581807	1704.176877	2.451908
368160.938931	7646754.061069	1798.25847	1708.882583	4.436054
368164.474465	7646750.525535	1797.828872	1713.882583	1.153724
368165.0	7646745.743218	1798.06089	1718.693688	1.85206
368169.256782	7646745.0	1797.533581	1723.014865	4.844562
368174.256782	7646745.0	1797.270891	1728.014865	1.974071
