position,effective_radiation_temperature,epsilon_effective,spectral_radiance,flowgofluxradiationheat,flowgofluxconductionheat,characteristic_surface_temperature,effective_temperature_snyder,flowgofluxsnyderheat,flowgofluxforcedconvectionheat,heat_budget,channel_width,crystal_fraction,core_temperature,strain_rate,vesicle_fraction,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
1510.0,771.9862466356448,0.95,0.5415414839771722,205749.2729868785,30602.978022921925,773.3726948355833,0,0,45075.626757587735,281427.8777673881,10.754578459867245,0.20474655383196258,1295.4342940257698,1.140042018693724,0.5,4807.220993648954,1485.0,0.4871779559884509,773.15,0.9963237088187861,8.06127192735469e-05,-0.005937990482203231,0.013575757575757576,0.17357148394791877,0.303783816170211,6.716902533145485,1.281999999999999,70.7819487262712,5586.601167767868
1520.0,772.1885933499251,0.95,0.5345273022967447,192216.3446396847,28556.898704884108,773.4799756463907,0,0,42076.103368648706,262849.34671321756,10.036681019595376,0.20555268102469804,1295.3749141209478,1.2215862309113592,0.5,4835.695586168515,1485.0,0.5220245160094538,773.15,0.9960612718768641,7.529105064474599e-05,-0.005545992569813879,0.013575757575757576,0.173708645222947,0.32789304415099657,6.716902533145485,1.281999999999999,71.57904492342921,6014.582643392591
1530.0,771.3040920542229,0.95,0.5723425953772578,269510.0950367595,40219.86662930792,773.0123155706797,0,0,59209.06157071725,368939.0232367847,14.137279073327123,0.2063055915311455,1295.3194541952496,0.8672582095885314,0.5,4862.478030539079,1485.0,0.37060834156416544,773.15,0.9972021223136102,0.00010567957284539467,-0.007784432821200947,0.013575757575757576,0.17309854427297644,0.23373029181734184,6.716902533145485,1.281999999999999,72.32876222214249,4325.507022448384
1540.0,770.1464818991556,0.95,0.7207540549505317,572641.6246508263,85959.31612194575,772.4024237038763,0,0,126401.70287065441,785002.6436434265,30.219196005316828,0.20736238725959943,1295.2416098670376,0.40572460416981065,0.5,4900.378828827359,1485.0,0.17337964751523227,773.15,0.9986901085225405,0.00022485760203658383,-0.016563171578587648,0.013575757575757576,0.17230301100179038,0.11258755160414181,6.716902533145485,1.281999999999999,73.3896468137378,2098.243839497519
1550.0,770.5053435652464,0.95,0.6469181357681982,423993.5577200204,63507.09096083977,772.591443591834,0,0,93452.5696209343,580953.2183017945,22.333149535401713,0.20961096327996528,1295.0759781512518,0.5489898018258426,0.5,4982.238574217584,1485.0,0.23460164198024316,773.15,0.9982279834651335,0.0001664093090903203,-0.0122578285713852,0.013575757575757576,0.17254240259755838,0.15313012415506014,6.716902533145485,1.281999999999999,75.68041676552424,2848.6920853849447
1560.0,770.7668241978237,0.95,0.6131415621105336,356571.8222671797,53323.486791007905,772.7293910375828,0,0,78508.10897113688,488403.4180293245,18.756348928733942,0.2112750563708685,1294.953399865538,0.6536811286766081,0.5,5043.905840693648,1485.0,0.2793397356544703,773.15,0.9978904198969588,0.00013989917396307455,-0.010305073082101473,0.013575757575757576,0.17271698343925337,0.18379144081824608,6.716902533145485,1.281999999999999,77.40527680551001,3413.194073203217
1570.0,770.5994231205972,0.95,0.632270841286551,396671.27407755033,59359.991228500134,772.6412731167424,0,0,87396.8494802584,543428.1147863088,20.88379246422055,0.21267404811049923,1294.850349134717,0.5870902690970933,0.5,5096.477654382526,1485.0,0.2508832416608243,773.15,0.9981051202488068,0.0001556605493746786,-0.011466067253045522,0.013575757575757576,0.17259864729270502,0.16732402421759487,6.716902533145485,1.281999999999999,78.87493668416988,3110.379481938633
1580.0,770.406662782418,0.95,0.6606751499207338,455816.15616310196,68264.03078355025,772.5398344470052,0,0,100507.26421058207,624587.4511572343,24.021655255308964,0.214230653604246,1294.7356884621865,0.510400769941838,0.5,5155.767903498982,1485.0,0.21811126235514525,773.15,0.9983524375801518,0.00017890797905790423,-0.01317848952881884,0.013575757575757576,0.17246261922388442,0.14790820666335758,6.716902533145485,1.281999999999999,80.53132553297075,2752.270422627849
1590.0,770.1759472792692,0.95,0.7086677625930855,555111.1134362867,83213.29271485782,772.4184645049688,0,0,122517.46640211082,760841.8725532554,29.289600780626667,0.21601973339482505,1294.6039035668985,0.41860151763136355,0.5,5224.966284113461,1485.0,0.17888238186780253,773.15,0.9986485632073628,0.00021793694629780082,-0.016053391133543364,0.013575757575757576,0.17230013058142196,0.12405010809050449,6.716902533145485,1.281999999999999,82.46278651212297,2310.8204895481263
1600.0,770.5250770957333,0.95,0.6399815735991337,416898.4540801846,62362.28839489027,772.6025585307636,0,0,91881.45246913872,571142.1949442136,21.95717737004584,0.21819910285780306,1294.443369655563,0.5583901396321187,0.5,5310.813695669205,1485.0,0.2386187196694585,773.15,0.998197668632683,0.0001635990215026614,-0.012050820780329968,0.013575757575757576,0.1725330855341065,0.1663671960437486,6.716902533145485,1.281999999999999,84.85590702233446,3092.757922392344
